BEDRIJFSNAAM;VESTIGINGSPLAATS;VERSTREKT VOORSCHOT
STICHTING BEHEER STADIONBAR DE AFTRAP;EINDHOVEN;9,924
STICHTING BEHEER SUPPORTERSHOME AJAX;AMSTERDAM;8,259
STICHTING BEHEER WARENAR;WASSENAAR;6,264
STICHTING BEHEERSCOMMISSIE SPORTCOMPLEX IT BOSK;BITGUM;2,001
STICHTING BESTEMMING NOORDOOST-BRABANT;LIEMPDE;40,455
STICHTING BESTUURSORGAAN ELZENBURG;VUGHT;8,238
"STICHTING BETAALD VOETBAL ""EXCELSIOR""";ROTTERDAM;138,273
STICHTING BEVO H.C. HANDBALPROMOTION;BERINGE;10,014
STICHTING BEVORDERING MUZIEKIMPROVISATIE;TILBURG;12,027
STICHTING BEVRIJDINGSMUSEUM ZEELAND;NIEUWDORP ZLD;11,616
STICHTING BEWEGINGSTHEATER CORPUS;AMSTERDAM;4,302
STICHTING BEWONERSBEDRIJF KRUISKAMP ONDERNEEMT|;AMERSFOORT;4,611
STICHTING BEWONERSINITIATIEF BUURTCENTRUM WORMERVEER;WORMERVEER;3,288
STICHTING BEZOEKERSCENTRUM DE GROTE RIVIEREN;HEEREWAARDEN;3,789
STICHTING BIBELOT;DORDRECHT;24,795
STICHTING BIJBEL IN KENNEMERLAND;HAARLEM;657
STICHTING BIJZONDER IN BEWEGING;SITTARD;7,110
STICHTING BIMHUIS;AMSTERDAM;43,725
STICHTING BINNENSTADSCENTRUM;ALKMAAR;16,710
STICHTING BOEDERIJMUSEUM DE BOVENSTREEK;OLDEBROEK;3,012
STICHTING BOEI 90;S-GRAVENHAGE;1,335
STICHTING BOTANISCHE TUIN KERKRADE;KERKRADE;11,271
STICHTING BOUWEN MET STAAL;ZOETERMEER;44,862
STICHTING BRAINWASH;AMSTERDAM;3,348
STICHTING BRBNT;OISTERWIJK;98,010
STICHTING BUSINESSCLUB DVS '33 ERMELO;ERMELO;41,265
STICHTING BUSSEMAKERHUIS;BORNE;2,421
STICHTING BUURT- EN CLUBHUISWERK D'EVELAER;HEEMSKERK;8,844
STICHTING BUURTCENTRUM DE ROMEIN;MAASTRICHT;2,736
STICHTING BUURTWERK DE HOUTENHOEK;DEURNE;3,777
STICHTING CAPRERA OPENLUCHTTHEATER & WANDELPARK;BLOEMENDAAL;18,843
STICHTING CARE ALLIANTIE;ARNHEM;8,952
STICHTING CARNIVORA;BERINGE;3,465
STICHTING CCI BOEKELO;ENSCHEDE;8,904
STICHTING CENTER FOR INTERNATIONAL LEGAL COOPERATION (CILC);S-GRAVENHAGE;32,271
STICHTING CENTRAAL MUSEUM;UTRECHT;384,063
STICHTING CENTRAALTHEATER GORCUM;GORINCHEM;2,553
STICHTING CENTRUM VOOR DE KUNSTEN EINDHOVEN;EINDHOVEN;88,512
STICHTING CENTRUM VOOR LEVEN MET KANKER | ZAANSTREEK, ANNA'S HUIS;ZAANDAM;2,436
STICHTING CENTRUM VOOR OUDEREN DE KEMPHAAN;VENRAY;1,353
STICHTING CHRIS EN VOORKOM!;DORDRECHT;96,477
STICHTING CHRISTELIJKE BOEKHANDEL DAVID;ENSCHEDE;1,377
STICHTING CHV CULTUUR HAVEN VEGHEL;VEGHEL;42,771
STICHTING CIEE AMSTERDAM;AMSTERDAM;18,750
STICHTING CINEMA DELICATESSEN;AMSTERDAM;4,860
STICHTING CINEMA MIDDELBURG;MIDDELBURG;5,304
STICHTING CINEMA OOSTEREILAND;HOORN NH;15,675
STICHTING CIRCUSKABEL;S-GRAVENHAGE;2,916
STICHTING CLEANSING STREAM MINISTRIES NEDERLAND;PUTTERSHOEK;4,026
STICHTING CLIFFORDSTUDIO;AMSTERDAM;4,320
STICHTING CO3 CAMPUS;TERNEUZEN;13,293
STICHTING COBRA MUSEUM VOOR MODERNE KUNST AMSTELVEEN;AMSTELVEEN;42,651
STICHTING COLLEGIALE IN/UITLEEN INSTALLATIETECHNIEK;EDE GLD;8,304
STICHTING COLLEGIUM VOCALE AD MOSAM;SITTARD;3,540
STICHTING COMPLETE DIENSTEN;S-GRAVENHAGE;3,510
STICHTING CONCERT- EN CONGRESGEBOUW DE DOELEN;ROTTERDAM;155,691
STICHTING CONCERT- EN CULTUURPODIUM PURMEREND;PURMEREND;4,188
STICHTING COOL;HEERHUGOWAARD;58,509
STICHTING CREA;AMSTERDAM;14,175
STICHTING CREA;AMSTERDAM;52,728
STICHTING CROSS YOUR BORDERS;NIJMEGEN;15,421
STICHTING CROW;EDE GLD;334,059
STICHTING CULTUREEL CENTRUM DE MORTEL;NEERITTER;267
STICHTING CULTUREEL CENTRUM FIDEI ET ARTI;OUDENBOSCH;9,585
STICHTING CULTUREEL CENTRUM WINTERSWIJK;WINTERSWIJK;25,806
"STICHTING CULTUREEL CENTRUM ""DE HARMONIE""";LEEUWARDEN;10,365
"STICHTING CULTUREEL CENTRUM ""DE SCHOOF""";WERVERSHOOF;6,726
STICHTING CULTUREEL CENTRUM DE HOFNAR;VALKENSWAARD;30,990
STICHTING CULTUREEL CENTRUM DE WIESE;SCHALKWIJK;4,749
STICHTING CULTUREEL CENTRUM PAARD;S-GRAVENHAGE;14,877
STICHTING CULTUREEL CENTRUM PAARD;S-GRAVENHAGE;37,152
STICHTING CULTUREEL CENTRUM VENRAY;VENRAY;32,565
STICHTING CULTUREEL ERFGOED STOOMSCHIP ROTTERDAM;ROTTERDAM;6,300
STICHTING CULTURELE CENTRA GILZE EN RIJEN (CCGR);RIJEN;60,561
STICHTING CULTURELE EN CIVIELE DIENSTVERLENING KUNSTEN;MAASTRICHT;12,480
STICHTING CULTURELE ORGANISATIE HELLENDOORN;NIJVERDAL;24,492
STICHTING CULTUUR KWARTIER SNEEK;SNEEK;103,224
STICHTING CULTUURHUIS ABCOUDE;ABCOUDE;4,251
STICHTING CULTUURHUIS HEERLEN;HEERLEN;8,121
STICHTING CULTUURHUIS HOOGEVEEN;HOOGEVEEN;44,907
STICHTING CULTUURPODIUM BOERDERIJ;ZOETERMEER;34,791
STICHTING DATSJA;SNEEK;9,570
"STICHTING DCB ""TWENTHE CENTRUM""";DIEPENHEIM;20,022
STICHTING DE AMER;AMEN;7,767
STICHTING DE BALIE, CENTRUM VOOR THEATER, POLITIEK EN LITTERATUUR;AMSTERDAM;61,812
"STICHTING DE BEAUFORT (SDB); WERKNAAM: HET BEAUFORTHUIS";AUSTERLITZ;18,165
STICHTING DE BEKKERIE;VENLO;20,022
STICHTING DE BRINK OBDAM;OBDAM;4,293
STICHTING DE BRON HORECA;ALPHEN AAN DEN RIJN;3,612
STICHTING DE BUITENGAANDER;WESTERHOVEN;9,459
STICHTING DE BUNGALOW SOMEREN;SOMEREN;8,970
STICHTING DE EENDRACHT;GEMERT;3,681
STICHTING DE EFFENAAR;EINDHOVEN;79,803
STICHTING DE FONKEL;HELMOND;8,709
STICHTING DE GEERHOEK;WOUW;4,710
STICHTING DE GILDENBOND;KAATSHEUVEL;6,537
STICHTING DE GOOISE ARK;BUSSUM;7,587
STICHTING DE GROOTSTE BAZAAR;EINDHOVEN;5,808
STICHTING DE HAMAR;BELFELD;5,076
STICHTING DE HELLING UTRECHT;UTRECHT;30,450
STICHTING DE HOOG BILJART- EN BRIDGECENTRUM GOUDA;GOUDA;1,344
STICHTING DE HUVE (655);EIBERGEN;2,586
STICHTING DE KARGADOOR;UTRECHT;15,654
STICHTING DE KINKEL;BEMMEL;8,469
STICHTING DE KLEINE KOMEDIE;AMSTERDAM;104,094
STICHTING DE KOM, STADSTHEATER EN KUNSTENCENTRUM;NIEUWEGEIN;50,529
STICHTING DE KOORNBEURS;FRANEKER;15,294
STICHTING DE LEGE KNIP;HEERENVEEN;7,857
STICHTING DE LEIDSCHE REDERIJ;LEIDEN;7,056
STICHTING DE LIEDJESFABRIEK;NIJMEGEN;3,960
STICHTING DE MAASPOORT VENLO;VENLO;91,689
STICHTING DE MAASVEREN;LITH;129,255
STICHTING DE MAKELIJ;DEDEMSVAART;2,433
STICHTING DE MEENTHE;STEENWIJK;57,606
STICHTING DE MEERVAART;AMSTERDAM;163,422
STICHTING DE MEULEBEEK;MEERLO;711
STICHTING DE MOERKOAL;BERLICUM NB;4,305
STICHTING DE MUZE NOORDWIJK;NOORDWIJK ZH;14,811
STICHTING DE NIEUWE BERCHPLAETS;BERGHEM;1,791
STICHTING DE NOORDWESTER-VLIELANDS CENTRUM VOOR INFORMATIE EN EDUCATIE;VLIELAND;6,990
STICHTING DE OMVAL;DIEMEN;34,938
STICHTING DE OOIEVAART;S-GRAVENHAGE;12,918
STICHTING DE OUDE KERK TE AMSTERDAM;AMSTERDAM;22,278
STICHTING DE OUDE KEUKEN;CASTRICUM;2,838
STICHTING DE OUDE KEUKEN;CASTRICUM;8,988
STICHTING DE PAS;HEESCH;28,686
STICHTING DE RIJSWIJKSE SCHOUWBURG;RIJSWIJK ZH;59,868
STICHTING DE ROOS;AMSTERDAM;44,970
STICHTING DE SCHIERSTINS;FEANWALDEN;1,032
STICHTING DE SPECIAL SOCIAL CLUB;AMSTERDAM;3,636
STICHTING DE SPEELDOOS;BAARN;17,769
STICHTING DE STER;AMSTERDAM;28,785
STICHTING DE TIJDMACHINE;DEVENTER;12,315
STICHTING DE VISKENIJ;SIDDEBUREN;1,560
STICHTING DE VLIEREN;BREDA;6,102
STICHTING DE WIEGER;DEURNE;5,169
STICHTING DE WOLKENFABRIEK GRONINGEN;GRONINGEN;651
STICHTING DE ZAANSE SCHANS;ZAANDAM;74,697
STICHTING DE ZANDLOPER;BERGHAREN;4,839
STICHTING DEINUM;GARMERWOLDE;7,299
STICHTING DELAMAR THEATER;AMSTERDAM;260,457
STICHTING D'ELECTRIQUE;AMSTERDAM;16,038
STICHTING DELTA-9;ARNHEM;9,924
STICHTING DEN DURPSHERD;BERLICUM NB;21,312
STICHTING DENKSPORT LEIDEN;LEIDEN;2,091
STICHTING DENKSPORT PAPENDRECHT;PAPENDRECHT;1,371
STICHTING DEPOT EINDHOVEN;EINDHOVEN;3,927
STICHTING DIAMONDS 2000;S-GRAVENHAGE;3,204
STICHTING DIANA MEIJER SHOWBIZZ ACADEMY;S-GRAVENHAGE;1,194
STICHTING DIENSTEN MEILUST;NOORDWIJKERHOUT;41,736
STICHTING DIERENOPVANGCENTRUM NOORDWIJK;NOORDWIJK ZH;4,368
STICHTING DIERENTEHUIS ZEIST EN OMGEVING;AUSTERLITZ;7,596
STICHTING DIGNITA;AMSTERDAM;9,579
STICHTING DIRK KUYT FOUNDATION;ROTTERDAM;22,215
STICHTING DISCOVERY MUSEUM;KERKRADE;71,613
STICHTING DIVA DICHTBIJ;WEHL;12,165
STICHTING DIVERSITEITSLAND;AMSTERDAM;14,286
STICHTING DMPERSONEEL;BARENDRECHT;45,450
STICHTING DOARPSWURK;RAERD;18,003
STICHTING DOK6 THEATER;PANNINGEN;9,801
STICHTING DOLFIJN VAKANTIES;WATERINGEN;43,824
STICHTING DOMUNDER;UTRECHT;13,638
STICHTING DONCKHUYS;DONGEN;11,922
STICHTING DOOPSGEZIND BROEDERSCHAPSHUIS SCHOORL;SCHOORL;17,580
STICHTING DOORNROOSJE;NIJMEGEN;129,633
STICHTING DORPHUIS ASPEREN;ASPEREN;1,845
STICHTING DORPSBELANGEN IT HEIDEN- SKIP;IT HEIDENSKIP;1,605
STICHTING DORPSCENTRUM 'T BUURTHUUS NOORDWOLDE;NOORDWOLDE FR;4,107
STICHTING DORPSCENTRUM VOGELWAARDE;VOGELWAARDE;2,031
STICHTING DORPSCENTRUM ZWARTEWAAL;ZWARTEWAAL;3,585
STICHTING DORPSHERBERG LANTING;MEEDHUIZEN;2,172
"STICHTING DORPSHUIS ""DE TIEHOF""";ONNEN;3,270
STICHTING DORPSHUIS WOUDSEND EN OMSTREKEN;WOUDSEND;3,255
"STICHTING DORPSHUIS ""DE EEKHOF""";EKEHAAR;1,203
"STICHTING DORPSHUIS ""DE SCHAKEL""";KOEKANGE;5,370
"STICHTING DORPSHUIS ""DE VANG""";BENNINGBROEK;2,967
"STICHTING DORPSHUIS ""OENS HUUS""";WAPSE;813
"STICHTING DORPSHUIS ""ONS CENTRUM""";SCHIERMONNIKOOG;2,013
"STICHTING DORPSHUIS ""OUS HOES"" GIETERVEEN";GIETERVEEN;1,152
STICHTING DORPSHUIS ALTEVEER- KERKENVELD;KERKENVELD;3,621
STICHTING DORPSHUIS ANGERLO;ANGERLO;4,311
STICHTING DORPSHUIS BAAMBRUGGE;BAAMBRUGGE;3,012
STICHTING DORPSHUIS DALERPEEL- NIEUWE KRIM;DALERPEEL;1,599
STICHTING DORPSHUIS DE FAKKEL;USQUERT;819
STICHTING DORPSHUIS DE OUDE SCHOOL;HENSBROEK;1,152
STICHTING DORPSHUIS DE SMIS;DUIZEL;2,619
STICHTING DORPSHUIS DREMPT GILDEHOF-KE;DREMPT;2,352
STICHTING DORPSHUIS EGMOND BINNEN;EGMOND-BINNEN;2,871
STICHTING DORPSHUIS GROOTEBROEK;GROOTEBROEK;2,346
STICHTING DORPSHUIS HAALDEREN;HAALDEREN;3,150
STICHTING DORPSHUIS HELLUM;HELLUM;657
STICHTING DORPSHUIS KOLHAM;KOLHAM;3,015
STICHTING DORPSHUIS KRUISLAND;KRUISLAND;939
STICHTING DORPSHUIS KUDELSTAART;KUDELSTAART;7,293
STICHTING DORPSHUIS KWINTSHEUL- KASTANJEHOF;KWINTSHEUL;2,358
STICHTING DORPSHUIS OOSTWOLD;OOSTWOLD WESTERKWARTIER;2,514
STICHTING DORPSHUIS SUAMEER;SUMAR;2,340
STICHTING DORPSHUIS TEN POST;TEN POST;699
STICHTING DORPSHUIS WESTERBROEK;WESTERBROEK;4,503
STICHTING DORPSHUIS ZIJTAART;VEGHEL;3,072
STICHTING DORPSHUIS ZWARTEMEER;ZWARTEMEER;2,907
STICHTING DORPSHUIZEN;HOEVEN;7,713
STICHTING DORPSHUIZEN LAARBEEK;LIESHOUT;27,579
STICHTING DORPSHUUS HEINO;HEINO;1,257
STICHTING DORPSOVERLEG LIEROP;LIEROP;2,004
STICHTING DOS BAILADORES;LEIDEN;198
STICHTING DOWNEY'S COFFEE AND TEA;AMERSFOORT;4,419
STICHTING DR. SCHROEDER VAN DER KOLK BEDRIJVEN;S-GRAVENHAGE;80,391
STICHTING DRAKENBURG;BAARN;47,214
STICHTING D'ROEM;S-GRAVENHAGE;3,606
STICHTING DRU INDUSTRIEPARK;ULFT;40,452
STICHTING DUTCH DREAM FOUNDATION;SCHIPHOL-RIJK;17,328
STICHTING DUTCH VIRTUAL REALITY DAYS;AMSTERDAM;11,934
STICHTING ECOVATA;OISTERWIJK;4,833
STICHTING EDINOVA;BEVERWIJK;13,167
STICHTING EETTAFEL TYCHE;DELFT;1,596
STICHTING EKKO;UTRECHT;35,871
STICHTING ELCKERLYC;HILVARENBEEK;3,039
STICHTING ELISABETH WEESHUIS MUSEUM;CULEMBORG;8,745
STICHTING EMMAUS-REGENBOOG;WAGENINGEN;5,649
STICHTING EM-TRAC;MAASTRICHT;11,832
STICHTING ENERGY CHALLENGES;CUIJK;12,840
STICHTING ERDEM;AMSTERDAM;7,467
STICHTING EREDIVISIE BASKETBALL BS LEIDEN;LEIDEN;54,741
STICHTING ERFGOEDPARK BATAVIALAND;LELYSTAD;94,449
STICHTING ESCHER COLLECTIE;S-GRAVENHAGE;34,974
STICHTING ESPENDONK;HELMOND;1,455
STICHTING EUREGIO PUBLIEKSCENTRUM VOOR STERRENKUNDE;LATTROP-BREKLENKAMP;5,844
STICHTING EURO-SPORTRING;BAARN;77,535
STICHTING EXPLOITATIE GEMEENSCHAPSVOORZIENING SINT MARTINUS WELTEN-BENZENRADE;HEERLEN;4,236
STICHTING EXPLOITATIE DE TIL GROEP;GIESSENBURG;15,999
STICHTING EXPLOITATIE EIGEN HUIS;LEIDEN;4,059
STICHTING EXPLOITATIE HET WITTE KASTEEL;LOON OP ZAND;13,974
STICHTING EXPLOITATIE HORECA ACV;VROOMSHOOP;2,712
STICHTING EXPLOITATIE SOCIETEIT QUINTUS;LEIDEN;2,199
STICHTING EXPLOITATIE SPORTHAL;BUNSCHOTEN-SPAKENBURG;1,989
STICHTING EXPLOITATIE VILLA PARDOES;KAATSHEUVEL;24,327
STICHTING EXPLOITATIE WEIJENBELT;ZWOLLE;6,603
STICHTING EXPLOITATIE ZWEMBAD HET ELDERINK;HENGELO GLD;8,352
STICHTING EZELS & CO;NEEDE;4,848
STICHTING F.W.G.;UTRECHT;6,069
STICHTING FABLAB GRONINGEN;GRONINGEN;912
STICHTING FACILITEITEN HERINNERINGSCENTRUM KAMP WESTERBORK;HOOGHALEN;4,260
STICHTING FAIR2;UBBERGEN;8,391
STICHTING FC EINDHOVEN;EINDHOVEN;62,130
STICHTING FESTIVAL KLASSIEKE MUZIEK ELBURG;T HARDE;2,580
STICHTING FIGHT CANCER;HILVERSUM;39,564
STICHTING FILLIP STUDIOS;ARNHEM;8,712
STICHTING FILM- EN THEATERCENTRUM PLAZA FUTURA;EINDHOVEN;63,834
STICHTING FILM&THEATER ZUTPHEN;ZUTPHEN;5,043
STICHTING FILMHUIS ALKMAAR;ALKMAAR;24,267
STICHTING FILMHUIS BUSSUM;BUSSUM;21,351
STICHTING FILMHUIS DELFT;DELFT;3,912
STICHTING FILMHUIS DEN HAAG;S-GRAVENHAGE;29,202
STICHTING FILMTHEATER HILVERSUM;HILVERSUM;19,809
STICHTING FILMTHEATER DE NIEUWE SCENE;VENLO;10,239
STICHTING FILMTHEATER FRATERHUIS;ZWOLLE;8,043
STICHTING FISH (FOUNDATION INTER- NATIONAL STUDENT HOUSING)/APART HOTEL RANDWIJCK;MAASTRICHT;38,175
STICHTING FLIK-FLAK;S-HERTOGENBOSCH;15,618
STICHTING FOCUS FILMTHEATER ARNHEM;ARNHEM;26,520
STICHTING FONDS GEHANDICAPTENSPORT;BADHOEVEDORP;36,087
STICHTING FONDS SCHOLING EN ORDENING VOOR HET BESLOTEN BUSVERVOER;CULEMBORG;7,641
STICHTING FONDSENWERVING S.B.O.K.;BRUNSSUM;651
STICHTING FONDSWERVING VILLA PARDOES;KAATSHEUVEL;27,906
STICHTING FOR BETTER SHAPE;WEESP;4,986
STICHTING FORSA AMSTERDAM;AMSTERDAM;13,839
STICHTING FORTEILAND PAMPUS;MUIDEN;54,201
STICHTING FOTOGRAFIE MUSEUM AMSTERDAM;AMSTERDAM;58,134
STICHTING FOUNDATION FOR ADVANCED INTERNATIONAL TAX STUDIES;LEIDEN;6,531
STICHTING FRIESCH-DOOPSGEZIND BROEDERSCHAPSHUIS FREDESHIEM;DE BULT;59,574
STICHTING FULCOTHEATER;IJSSELSTEIN UT;43,302
STICHTING GA DEN HAAG;S-GRAVENHAGE;14,481
STICHTING GASTENHUIS KASTEEL SLANGENBURG;DOETINCHEM;29,553
STICHTING GASTHUIS FRASCATI;AMSTERDAM;50,184
STICHTING GEBR. DE NOBEL;LEIDEN;22,467
STICHTING GEBR. DE NOBEL;LEIDEN;7,947
STICHTING GEMEENSCH.OPLEIDINGS ACTI-VITEITEN BOLEGBO/VOK LEIDINGTECHNIEK;ZOETERMEER;65,181
STICHTING GEMEENSCHAPSACCOMODATIES TEGELEN;TEGELEN;8,331
"STICHTING GEMEENSCHAPSCENTRUM ""DE KAUTER""";NIEUW NAMEN;1,953
"STICHTING GEMEENSCHAPSCENTRUM ""MALPERTUUS""";CLINGE;3,891
STICHTING GEMEENSCHAPSCENTRUM IT MIENSKAR;OOSTERBIERUM;4,917
STICHTING GEMEENSCHAPSCENTRUM MARIENHEEM;MARIENHEEM;3,372
STICHTING GEMEENSCHAPSHUIS;WANROIJ;900
STICHTING GEMEENSCHAPSHUIS ACROPOLIS;MEGEN;4,488
STICHTING GEMEENSCHAPSHUIS CADIER EN KEER;CADIER EN KEER;2,160
STICHTING GEMEENSCHAPSHUIS COLMSCHATE;COLMSCHATE;3,699
STICHTING GEMEENSCHAPSHUIS DE BANTUIN;VENLO;1,923
STICHTING GEMEENSCHAPSHUIS DE STUIK;VORSTENBOSCH;3,693
STICHTING GEMEENSCHAPSHUIS LEVEROY;LEVEROY;5,565
STICHTING GEMEENSCHAPSHUIS MEERSSEN;MEERSSEN;3,699
STICHTING GEMEENSCHAPSHUIS NIEUWSTADT;NIEUWSTADT;7,428
STICHTING GEMEENSCHAPSHUIS ST. HUBERT;SINT HUBERT;1,002
STICHTING GEMEENSCHAPSHUIS WERNHOUT;WERNHOUT;2,631
STICHTING GEMEENSCHAPSHUIS WIELDERHOES;WIJLRE;2,388
"STICHTING GEMEENSCHAPSHUIS ""GRAAUW""";GRAAUW;792
"STICHTING GEMEENSCHAPSHUIS ""VIANDEN""";BREDA;2,625
STICHTING GEMEENSCHAPSHUIS AMBY AMYERHOOF;MAASTRICHT;4,776
STICHTING GEMEENSCHAPSHUIS DE KASTANJE;LIESSEL;5,502
STICHTING GEMEENSCHAPSHUIS DE BRINK;VEGHEL;1,158
STICHTING GEMEENSCHAPSHUIS DE ROTS;BOXTEL;2,085
STICHTING GEMEENSCHAPSHUIS DE WIEKEN;MOLENHOEK LB;2,907
STICHTING GEMEENSCHAPSHUIS DEN HERD;BLADEL;7,917
STICHTING GEMEENSCHAPSHUIS D'N BOOGERD;VESSEM;1,983
STICHTING GEMEENSCHAPSHUIS EGCHEL;EGCHEL;2,850
"STICHTING GEMEENSCHAPSHUIS ENKHUIZEN""DE NIEUWE DOELEN""";ENKHUIZEN;5,772
"STICHTING GEMEENSCHAPSHUIS ENKHUIZEN""DE NIEUWE DOELEN""";ENKHUIZEN;3,933
STICHTING GEMEENSCHAPSHUIS NEER;NEER;2,703
STICHTING GEMEENSCHAPSHUIS OVERLOON;OVERLOON;2,274
STICHTING GEMEENSCHAPSHUIS VENHORST;VENHORST;1,914
STICHTING GEMEENSCHAPSHUIS WELBERG;STEENBERGEN NB;1,833
STICHTING GEMEENSCHAPSRUIMTE HOOGELOON;HOOGELOON;4,248
STICHTING GEMEENSCHAPSVOOR- ZIENINGEN HAAREN;HAAREN;7,779
STICHTING GEMEENSCHAPSVOORZIENINGEN KRONENBERG;KRONENBERG;3,282
STICHTING GEMEENSCHAPSVOORZIENINGEN SCHIN OP GEUL;SCHIN OP GEUL;2,583
STICHTING GEMEENSCHAPSWERK BERGEIJK;BERGEIJK;36,546
STICHTING GEOFORT;HERWIJNEN;4,737
STICHTING GEOFORT;HERWIJNEN;36,198
STICHTING GET PROTOCOL FOUNDATION;AMSTERDAM;32,541
STICHTING GEZOND LEVEN EN BEWEGEN;DUIVEN;3,780
STICHTING GGZ KEIZERSGRACHT;AMSTERDAM;72,297
STICHTING GIFTED MINDS INTERNATIONAL SCHOOL;HOOFDDORP;69,561
STICHTING GIGANT, MARKANT IN CULTUUR;APELDOORN;50,877
STICHTING GIPS SPELEN & LEREN;KERKRADE;3,405
STICHTING GLOBAL EDUCATION;NIJMEGEN;11,190
STICHTING GLOBAL EXPLORATION;SCHIMMERT;18,375
STICHTING GOEIE REIS!;UDEN;4,125
STICHTING GOLF CENTRUM RIJEN;RIJEN;1,590
STICHTING GORINCHEMSE SPORTACCOMMO- DATIES;GORINCHEM;70,842
STICHTING GRAFISCH MUSEUM GRONINGEN;GRONINGEN;9,810
STICHTING GRAND BALLON;HEERLEN;11,322
STICHTING GROEPSHOTEL IJSSELVLIEDT;WEZEP;42,738
STICHTING GROOTS EN MEESLEPEND;HAARLEM;13,413
STICHTING GROTE KERK CULTUREEL;EMMEN;1,530
STICHTING GROTE KERK NAARDEN;NAARDEN;12,210
STICHTING GROTE OF SINT- LAURENSKERK TE ROTTERDAM;ROTTERDAM;29,811
STICHTING HAAGBOUW;S-GRAVENHAGE;202,305
STICHTING HAAGLANDEN & RIJNLAND BEWEEGT;DELFT;40,917
STICHTING HAAGSE SKATE UNIE;S-GRAVENHAGE;5,754
STICHTING HALL OF FAME NEXT;TILBURG;14,088
STICHTING HANNA;BOURTANGE;570
STICHTING HARMONISCHE VOEDING;LELYSTAD;4,122
STICHTING HARTEKIND;AMSTELVEEN;9,072
STICHTING HELMOND SPORT;HELMOND;47,559
STICHTING HERINNERINGSCENTRUM KAMP WESTERBORK;HOOGHALEN;72,063
STICHTING HET BLAAKSE BOS;ROTTERDAM;15,873
STICHTING HET BUITENHOF;GOUDA;67,041
STICHTING HET CENTRUM;VENHUIZEN;5,622
STICHTING HET DOLHUYS;HAARLEM;42,162
STICHTING HET DOLHUYS;HAARLEM;5,211
STICHTING HET FILMHUIS GOUDA;GOUDA;7,449
STICHTING HET GRACHTENHUIS;AMSTERDAM;13,860
STICHTING HET HUIS VAN DE BUURT;ASSEN;3,213
STICHTING HET HUIS VAN WAALRE;WAALRE;7,029
STICHTING HET KETELHUIS;AMSTERDAM;34,791
STICHTING HET NATIONAAL MODELSPOOR MUSEUM;SNEEK;5,556
STICHTING HET NEDERLANDS VESTINGMUSEUM;NAARDEN;10,815
STICHTING HET NIEUWE SIMPLON;GRONINGEN;7,266
STICHTING HET RIJKSMUSEUM;AMSTERDAM;1,139,067
STICHTING HET ROBERTSHUIS;NOORBEEK;127,863
STICHTING HET SCHOOLBUREAU WERK- ERVARINGSTRAJECTEN;CASTRICUM;5,058
STICHTING HET VEENKOLONIAAL MUSEUM;VEENDAM;28,944
STICHTING HET VOLKSHUIS;ZUTPHEN;15,210
STICHTING HET WAPEN VAN EMMICKHOVEN;ALMKERK;4,353
STICHTING HEUKELUM AKTIEF;ASPEREN;2,868
STICHTING HIAAT;HOORN NH;1,923
STICHTING HISTORISCH CENTRUM BEEK (L) 1939-1945;BEEK LB;1,476
STICHTING HOCKEY ACCOMMODATIE DE OUDE WARANDE;TILBURG;3,189
STICHTING HOF VAN KIJK UIT;CASTRICUM;4,950
STICHTING HOF VAN TWELLO;TWELLO;64,953
STICHTING HOFTHEATER;RAALTE;14,949
STICHTING HOLLAND MUSIC SESSION & FESTIVAL;ALKMAAR;12,504
STICHTING HOMEMADE PRODUCTIONS;AMSTERDAM;12,318
STICHTING HORECA AMERENA;AMERSFOORT;8,268
STICHTING HORECA HET NATIONALE PARK DE HOGE VELUWE;HOENDERLOO;41,955
STICHTING HORECA HOENDERDAAL;DRIEBERGEN-RIJSENBURG;17,550
STICHTING HORECA OLYMPOS;UTRECHT;18,012
STICHTING HORECA PARKGEBOUW RIJSSEN;RIJSSEN;16,227
STICHTING HORECA STADSTHEATER DE BOND;OLDENZAAL;2,514
STICHTING HORECA TIJENRAAN;RAALTE;5,043
STICHTING HORECA TILBURG TRAPPERS;TILBURG;23,616
STICHTING HORTUS ALKMAAR;ALKMAAR;15,588
STICHTING HORTUS BOTANICUS AMSTERDAM;AMSTERDAM;29,211
STICHTING HORTUS BOTANICUS AMSTERDAM;AMSTERDAM;89,286
STICHTING HOVO NOORD-NEDERLAND;GRONINGEN;8,538
STICHTING HUIS VAN EEMNES;EEMNES;10,335
STICHTING HUIS VOOR DE PELGRIM;MAASTRICHT;59,337
STICHTING HUMANIVERSITY;EGMOND AAN ZEE;18,009
STICHTING HUNEBEDCENTRUM;BORGER;33,579
STICHTING HUYGENSMUSEUM;VOORBURG;6,399
STICHTING IDUNA;DRACHTEN;8,685
STICHTING IJSSELGROEP EDUCATIEVE DIENSTVERLENING;APELDOORN;42,312
STICHTING IJZEVOORDE EN OMGEVING;DOETINCHEM;606
STICHTING I-KWADRAAT;DONGEN;3,579
STICHTING IMAGINE IDENTITY AND CULTURE;AMSTERDAM;17,145
STICHTING IMPRESARIAAT KUNSTEDUCATIE 'UIT DE KUNST';UTRECHT;5,424
STICHTING IN IT;AMSTERDAM;5,346
STICHTING INLOOPHUIS MIDDEN-BRABANT;TILBURG;4,035
STICHTING INLOOPHUIS POPPY'S;OOSTERHOUT NB;3,369
